Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,Acceleration,v^2 (m^2/s^4),F_lost (N)
2023-09-02 14:40:01.538,11533,90.0,8,100,False,8,car,69.6,0 days 00:55:01.427000,4875.407500000002,1.2400793650792252,8100.0,4625.739917354613
2023-09-02 14:40:01.698,11465,90.27777777777777,8,100,False,8,car,69.76,0 days 00:55:01.587000,4889.851944444446,1.3020833333331936,8150.077160493826,4523.636582256527
2023-09-02 14:40:02.178,11529,90.27777777777777,8,100,False,8,car,70.24,0 days 00:55:02.067000,4933.18527777778,2.6041666666664014,8150.077160493826,3474.1921437130404
2023-09-02 14:40:02.338,11549,90.83333333333333,8,100,False,8,car,70.4,0 days 00:55:02.227000,4947.718611111113,2.459490740740492,8250.694444444443,3569.5210345431897
2023-09-02 14:40:06.258,11299,59.72222222222222,5,100,False,8,car,74.32,0 days 00:55:06.147000,5219.73416666667,8.228114478114605,3566.7438271604938,1519.7199610253429
2023-09-02 14:40:06.498,11513,61.666666666666664,5,100,False,8,car,74.56,0 days 00:55:06.387000,5234.534166666669,6.194037444037235,3802.7777777777774,3097.8882046923372
2023-09-02 14:40:06.778,11948,62.77777777777778,5,100,False,8,car,74.84,0 days 00:55:06.667000,5252.111944444447,4.932760141093482,3941.0493827160494,4304.7117221844455
2023-09-02 14:40:07.138,11529,65.0,5,100,False,8,car,75.2,0 days 00:55:07.027000,5275.511944444446,5.246913580246968,4225.0,3472.3540576257856
2023-09-02 14:40:07.818,11298,69.16666666666667,6,100,False,8,car,75.88,0 days 00:55:07.707000,5321.423055555558,6.117724867725016,4784.027777777778,2130.673711113537
2023-09-02 14:40:08.138,11360,70.27777777777777,6,100,False,8,car,76.2,0 days 00:55:08.027000,5343.911944444446,3.870946305156764,4938.966049382715,3920.4653714629703
2023-09-02 14:40:08.578,11210,72.22222222222221,6,100,False,8,car,76.64,0 days 00:55:08.467000,5375.689722222224,4.5553574965340715,5216.049382716048,3068.697853261336
2023-09-02 14:40:09.778,11172,77.5,7,100,False,8,car,77.84,0 days 00:55:09.667000,5466.489722222223,3.240740740740705,6006.25,3671.7286071206986
2023-09-02 14:40:09.978,11181,78.05555555555556,7,100,False,8,car,78.04,0 days 00:55:09.867000,5482.100833333334,2.7777777777778283,6092.66975308642,4015.798268501341
2023-09-02 14:40:10.178,11259,78.61111111111111,7,100,False,8,car,78.24,0 days 00:55:10.067000,5497.8230555555565,4.12808641975289,6179.706790123458,2894.155090827716
2023-09-02 14:40:10.338,11378,79.44444444444444,7,100,False,8,car,78.4,0 days 00:55:10.227000,5510.534166666667,4.05092592592564,6311.419753086419,2958.002017425775
2023-09-02 14:40:10.578,11467,80.0,7,100,False,8,car,78.64,0 days 00:55:10.467000,5529.734166666668,2.9946197882335355,6400.0,3839.9398949328315
2023-09-02 14:40:10.739,11483,80.55555555555556,7,100,False,8,car,78.801,0 days 00:55:10.628000,5542.703611111113,3.45787438178742,6489.197530864198,3420.579739254372
2023-09-02 14:40:12.698,11039,86.11111111111111,8,100,False,8,car,80.76,0 days 00:55:12.587000,5706.943888888891,0.8267195767195972,7415.123456790124,4971.052437258219
