Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,Acceleration,v^2 (m^2/s^4),F_lost (N)
2023-07-22 14:09:19.919,11027,76.94444444444444,7,100,False,12,car,0.92,0 days 00:23:32.884000,74.95722222222223,3.4722222222222,5920.447530864198,3442.368875122361
2023-07-22 14:09:20.239,11127,78.05555555555556,7,100,False,12,car,1.24,0 days 00:23:33.204000,99.935,3.472222222222257,6092.66975308642,3408.8796321391565
2023-07-22 14:09:20.559,11289,79.16666666666667,7,100,False,12,car,1.56,0 days 00:23:33.524000,125.26833333333335,2.8108465608464996,6267.361111111112,3959.8329427079325
2023-07-22 14:09:20.799,11399,79.72222222222221,7,100,False,12,car,1.8,0 days 00:23:33.764000,144.40166666666667,2.3148148148148096,6355.632716049381,4388.576861334371
2023-07-22 14:09:21.039,11415,80.27777777777777,7,100,False,12,car,2.04,0 days 00:23:34.004000,163.66833333333335,2.389086947910485,6444.521604938271,4292.059495518035
2023-07-22 14:09:21.479,11287,81.38888888888889,7,100,False,12,car,2.48,0 days 00:23:34.444000,199.47944444444445,2.2095959595959584,6624.151234567901,4285.968483637744
2023-07-22 14:09:21.919,10516,82.22222222222221,8,100,False,12,car,2.92,0 days 00:23:34.884000,235.65722222222223,1.629389129389125,6760.493827160492,4291.70622585027
2023-07-22 14:09:22.319,10613,82.77777777777777,8,100,False,12,car,3.32,0 days 00:23:35.284000,268.7683333333333,1.8762183235867553,6852.160493827159,4100.670123235074
2023-07-22 14:09:22.679,10679,83.61111111111111,8,100,False,12,car,3.68,0 days 00:23:35.644000,298.8683333333333,1.620370370370381,6990.817901234568,4291.467373456371
2023-07-22 14:09:22.919,10712,83.88888888888889,8,100,False,12,car,3.92,0 days 00:23:35.884000,319.0016666666666,2.546296296296248,7037.3456790123455,3521.64508440524
2023-07-22 14:09:23.079,10794,84.44444444444444,8,100,False,12,car,4.08,0 days 00:23:36.044000,332.51277777777767,2.8832148191746683,7130.864197530864,3247.7823627166044
2023-07-22 14:09:23.520,10820,85.0,8,100,False,12,car,4.521,0 days 00:23:36.485000,369.9977777777776,1.096024529912654,7225.0,4707.780565662693
2023-07-22 14:09:23.800,10843,85.27777777777777,8,100,False,12,car,4.801,0 days 00:23:36.765000,393.8755555555554,0.9341931216931414,7272.299382716048,4835.704795900231
2023-07-22 14:09:24.120,10861,85.55555555555556,8,100,False,12,car,5.121,0 days 00:23:37.085000,421.2533333333332,0.2893518518519045,7319.753086419753,5361.989720625256
2023-07-22 14:09:24.280,10872,85.55555555555556,8,100,False,12,car,5.281,0 days 00:23:37.245000,434.94222222222214,-5.684341886080802e-14,7319.753086419753,5607.825606233813
2023-07-22 14:09:24.440,10882,85.55555555555556,8,100,False,12,car,5.441,0 days 00:23:37.405000,448.63111111111095,0.3607503607503446,7319.753086419753,5313.560850966825
2023-07-22 14:09:24.720,10936,85.83333333333333,8,100,False,12,car,5.721,0 days 00:23:37.685000,472.6644444444443,0.626566416040049,7367.36111111111,5102.531827308118
2023-07-22 14:09:31.320,11487,53.05555555555556,4,100,False,12,car,12.321,0 days 00:23:44.285000,736.6116666666666,9.43287037037031,2814.891975308642,1725.240938770653
2023-07-22 14:09:31.600,10552,56.94444444444444,4,100,False,12,car,12.601,0 days 00:23:44.565000,752.556111111111,11.893637300582455,3242.6697530864194,-1694.2916252395353
2023-07-22 14:09:31.999,11360,60.55555555555556,5,100,False,12,car,13.0,0 days 00:23:44.964000,776.7177777777777,2.590455466832452,3666.9753086419755,6128.535511152917
2023-07-22 14:09:32.159,11517,60.55555555555556,5,100,False,12,car,13.16,0 days 00:23:45.124000,786.4066666666665,5.092592592592581,3666.9753086419755,4166.175634019718
2023-07-22 14:09:32.399,11625,63.61111111111111,5,100,False,12,car,13.4,0 days 00:23:45.364000,801.6733333333332,9.144790394790391,4046.373456790123,474.61746577375834
2023-07-22 14:09:32.679,10662,65.0,5,100,False,12,car,13.68,0 days 00:23:45.644000,819.8733333333331,7.2751322751322505,4225.0,1200.3071224094629
2023-07-22 14:09:32.919,10933,67.22222222222221,6,100,False,12,car,13.92,0 days 00:23:45.884000,836.0066666666664,7.870370370370381,4518.827160493826,644.8703615182039
2023-07-22 14:09:33.079,11133,68.33333333333333,6,100,False,12,car,14.08,0 days 00:23:46.044000,846.9399999999998,6.481481481481495,4669.444444444443,1810.1052162240176
2023-07-22 14:09:33.319,11320,69.72222222222221,6,100,False,12,car,14.32,0 days 00:23:46.284000,863.6733333333332,5.632716049382722,4861.188271604937,2489.7183610840557
2023-07-22 14:09:33.679,11571,71.66666666666667,6,100,False,12,car,14.68,0 days 00:23:46.644000,889.4733333333331,5.5004409171075395,5136.111111111112,2559.6683448472522
2023-07-22 14:09:33.879,11529,72.77777777777777,6,100,False,12,car,14.88,0 days 00:23:46.844000,904.0288888888888,2.7777777777777146,5296.604938271604,4685.23224994068
2023-07-22 14:09:34.079,10612,72.77777777777777,6,100,False,12,car,15.08,0 days 00:23:47.044000,918.5844444444443,3.1565656565657036,5296.604938271604,3814.80115054665
