Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,Acceleration,v_squared,F_lost
2023-09-02 14:52:25.140,11149,84.16666666666667,8,100,False,8,car,64.52,0 days 01:07:25.029000,4430.174722222223,2.3148148148148593,7084.027777777778,3924.303229248221
2023-09-02 14:52:25.620,11253,85.27777777777777,8,100,False,8,car,65.0,0 days 01:07:25.509000,4471.108055555556,1.8738977072310377,7272.299382716048,4267.918659610617
2023-09-02 14:52:25.980,11396,85.83333333333333,8,100,False,8,car,65.36,0 days 01:07:25.869000,4502.008055555556,1.7912257495590609,7367.36111111111,4372.36674747763
2023-09-02 14:52:26.260,11457,86.38888888888889,8,100,False,8,car,65.64,0 days 01:07:26.149000,4526.196944444445,1.8262987012987537,7463.04012345679,4336.737757407565
2023-09-02 14:52:26.420,11473,86.66666666666667,8,100,False,8,car,65.8,0 days 01:07:26.309000,4540.063611111112,1.581790123456841,7511.111111111112,4529.068718300053
2023-09-02 14:52:26.620,11520,86.94444444444444,8,100,False,8,car,66.0,0 days 01:07:26.509000,4557.4525,1.5817901234567557,7559.336419753086,4534.259869096388
2023-09-02 14:52:26.780,11596,87.22222222222221,8,100,False,8,car,66.16,0 days 01:07:26.669000,4571.408055555556,1.4655483405482954,7607.716049382715,4650.571135179311
2023-09-02 14:52:27.060,11618,87.5,8,100,False,8,car,66.44,0 days 01:07:26.949000,4595.908055555556,1.0960245299126825,7656.25,4949.7461026486635
2023-09-02 14:52:27.901,11722,88.33333333333333,8,100,False,8,car,67.281,0 days 01:07:27.790000,4670.07388888889,1.1574074074074474,7802.777777777777,4895.477269210309
2023-09-02 14:52:28.101,11769,88.61111111111111,8,100,False,8,car,67.481,0 days 01:07:27.990000,4687.796111111113,1.3888888888889426,7851.929012345679,4708.396728303682
2023-09-02 14:52:28.301,11762,88.88888888888889,8,100,False,8,car,67.681,0 days 01:07:28.190000,4705.573888888889,0.854700854700809,7901.234567901234,5129.981394098329
2023-09-02 14:52:28.621,11811,88.88888888888889,8,100,False,8,car,68.001,0 days 01:07:28.510000,4734.018333333334,1.1574074074074474,7901.234567901234,4903.061581101819
2023-09-02 14:52:28.781,11789,89.16666666666667,8,100,False,8,car,68.161,0 days 01:07:28.670000,4748.285000000001,1.504629629629619,7950.694444444445,4585.7119950709675
